income,investment_income,deductions,age,state,target
86882,19095,9839,25,CA,17780.9
100393,12944,27621,53,TX,15114.95
30340,6273,12823,27,NY,3803.2
73949,6284,29986,24,WA,8235.900000000001
112302,8817,23378,53,CA,17938.45
92443,18062,18599,33,WA,16548.15
121668,8414,29621,31,NY,18190.45
104027,17127,21100,33,CA,18099.45
30138,16846,25003,42,FL,2303.75
30358,17952,22205,58,TX,3213.1499999999996
149619,11539,18921,21,NY,26924.4
105250,13993,14690,46,CA,19476.45
115376,13451,6339,23,WA,23508.100000000002
129931,14692,25120,18,CA,21910.0
60654,18120,10956,56,FL,12109.800000000001
55879,13334,21303,18,NY,7850.1500000000015
111532,7903,23459,68,CA,17627.100000000002
85778,15629,3765,57,NY,18558.7
67772,17740,29674,20,NY,8796.900000000001
88478,1014,25234,18,WA,11539.2
94353,10860,23466,18,TX,14633.100000000002
56762,17438,2827,56,FL,13261.350000000002
43283,1764,2058,38,CA,8406.7
93922,6009,24133,62,TX,13652.5
69420,9604,11519,47,WA,12444.85
85568,16012,730,49,TX,19332.9
115090,667,1832,50,NY,22660.05
50219,3370,8600,65,NY,8399.300000000001
87169,5976,22889,39,FL,12607.95
130455,17778,15618,47,CA,24853.2
104965,8613,7170,63,CA,20492.45
76840,5599,4179,21,WA,15163.1
74695,3650,6299,40,FL,13911.75
135209,12349,7830,61,CA,26936.65
114754,9894,11439,42,NY,21575.15
107988,3190,4802,29,FL,20875.600000000002
88342,15345,22441,34,TX,14359.900000000001
144516,8789,6615,32,FL,28567.8
48951,391,6762,27,FL,8158.35
31307,17459,5543,52,CA,7494.5
110388,2650,24709,69,WA,16297.850000000002
120768,13600,4883,69,WA,24972.850000000002
65428,14317,23434,46,CA,9374.65
138707,18768,21343,29,CA,25220.850000000002
122021,17193,15739,18,CA,23048.4
148418,15563,666,18,WA,31851.550000000003
105774,6895,276,27,CA,22120.050000000003
68975,17543,27883,35,TX,9455.7
147850,1531,14063,64,TX,26283.9
31140,5481,881,19,NY,6829.9
54842,10874,2060,66,TX,12084.500000000002
56421,19932,14677,25,FL,10604.75
31708,6163,18466,39,NY,2649.55
33630,5264,6702,39,TX,5840.1
49595,17615,9429,43,FL,10204.0
106021,15890,27028,43,TX,16830.7
58308,18807,15853,26,FL,10519.4
74789,11767,158,38,CA,16683.350000000002
85690,8071,15996,48,FL,14349.650000000001
56086,15540,5229,69,CA,12240.95
46859,2908,27172,60,FL,3015.000000000002
37684,4712,7956,23,FL,6254.6
121088,12190,23898,31,TX,20071.600000000002
31207,19899,28391,50,FL,2128.5
76099,19787,24187,24,TX,12141.100000000002
97496,10150,12566,41,FL,17880.2
96093,19119,2526,26,WA,21454.95
59689,4491,24686,28,NY,6439.950000000001
78651,13919,7803,40,TX,15867.3
43893,14168,6574,65,TX,9260.3
127808,8593,8733,68,CA,24667.300000000003
96418,17358,17522,19,WA,17506.800000000003
133065,16607,7257,32,CA,27289.8
90011,4613,3283,52,WA,17873.4
68635,11426,15909,53,WA,11463.65
86115,16609,24146,69,FL,13677.849999999999
125071,8183,11802,45,CA,23291.15
108405,17725,7896,56,NY,22365.75
102702,8401,29031,61,WA,14542.800000000003
108518,3727,28133,21,WA,15229.400000000001
136233,13703,18803,27,TX,24601.300000000003
133651,19187,13526,23,FL,26226.75
102805,10218,18140,47,NY,17558.7
88954,393,11278,63,WA,15030.25
58064,15992,13242,52,TX,10701.1
109063,9035,18690,66,CA,18495.350000000002
32454,9716,24014,60,WA,1944.6999999999998
50878,8795,22647,27,TX,5833.1
81098,581,25551,49,CA,9919.0
92154,14330,21392,59,FL,15232.3
42991,10131,21631,59,CA,4710.1
98344,132,25298,20,WA,13364.100000000002
134946,19222,2570,43,NY,29230.0
66593,14984,22191,32,CA,10018.45
66304,3385,24196,34,NY,7719.550000000001
60386,3770,324,44,NY,12561.7
85220,2268,23871,35,CA,11416.45
143613,975,9721,68,FL,26438.600000000002
99338,7605,5645,36,CA,19597.100000000002
124289,7213,29745,29,TX,18503.500000000004
51083,11455,18329,41,NY,7352.6
48354,2835,14404,22,WA,6495.050000000001
52190,2738,4486,41,NY,9727.2
36142,9549,2430,44,WA,8053.25
58398,4134,28687,65,TX,5127.950000000001
81971,6833,19894,47,TX,12445.650000000001
71862,8353,17229,32,TX,11318.100000000002
128668,15690,13156,64,CA,24798.100000000002
83410,1909,567,55,NY,16826.6
49503,14496,28264,61,WA,5009.0
78456,12062,2179,51,TX,16955.75
130167,9850,2019,44,TX,27006.15
112035,1963,15919,37,WA,18721.7
135388,5153,19703,58,NY,22924.800000000003
38016,10481,18704,49,NY,4499.35
32384,966,18030,21,WA,2114.2
92320,889,28579,22,FL,11452.599999999999
45072,19445,3909,25,NY,10953.9
132239,6461,8015,39,WA,25413.200000000004
141431,6166,3420,59,WA,28356.100000000002
110018,16006,27107,24,TX,17627.750000000004
70510,11381,14885,39,WA,12087.9
78933,16344,16740,63,CA,14053.2
51826,10940,7485,47,TX,10134.95
98026,11258,19465,54,TX,16427.65
141628,7280,18664,33,NY,24751.600000000002
55518,1067,4131,32,FL,10230.9
54045,11115,10652,22,NY,9813.25
80876,9018,21507,20,CA,12151.150000000001
122446,15753,14379,40,TX,23257.4
120102,14178,14903,27,TX,22421.350000000002
81919,15187,15913,22,WA,14683.600000000002
129441,4607,23806,40,FL,20627.75
57103,3985,19171,32,FL,7225.6
148805,10284,20593,35,WA,26155.35
66188,19563,22924,42,CA,10441.05
35845,14554,25773,25,FL,2908.8500000000004
116698,4538,9470,48,TX,21652.800000000003
66674,18746,16849,38,CA,11934.45
148325,18608,28576,19,NY,25312.2
49337,6371,11540,39,NY,7938.050000000001
52313,1726,17871,25,CA,6253.75
56943,5791,21326,40,TX,6925.75
107949,8458,4597,49,NY,21709.250000000004
30276,17221,4536,25,TX,7504.35
81151,15738,16709,21,WA,14413.650000000001
47611,17070,9957,47,FL,9593.45
134641,16740,4162,36,CA,28398.7
41944,9063,303,40,FL,9672.500000000002
82887,10165,5067,35,WA,16835.4
111442,14539,29155,46,NY,17180.5
79847,15572,5024,40,TX,17049.2
88653,4647,7715,50,TX,16498.9
116072,10002,26016,69,WA,18210.7
86622,10833,24724,64,CA,12768.350000000002
57810,10420,11226,35,FL,10318.5
107842,6642,2631,61,NY,21906.95
40503,19775,22775,50,CA,5373.1
114761,10542,13412,24,WA,21180.5
66976,4357,15037,68,WA,10289.5
41590,15599,24671,45,TX,4490.1
40886,13201,11647,18,NY,7245.6
42866,2739,12569,56,CA,5841.800000000001
96624,13231,2369,51,TX,20717.2
98899,9510,11659,56,NY,18291.550000000003
62792,9727,528,36,FL,13885.45
39764,10635,10502,48,FL,6922.549999999999
116156,9964,4675,30,TX,23557.05
72727,17261,18047,41,CA,12622.800000000003
108471,19254,19748,22,NY,19645.3
38068,11392,2341,40,FL,8737.15
146923,12336,13919,36,FL,27755.250000000004
37295,11939,14730,18,CA,5567.35
71160,16676,23040,50,TX,10973.400000000001
41390,9843,15256,67,WA,5940.450000000001
136752,12823,4905,50,NY,28047.600000000002
50131,2686,15539,49,FL,6544.35
124754,233,15255,45,WA,21172.000000000004
105969,14429,8884,54,CA,21137.15
45038,18758,28906,58,TX,4594.799999999999
82327,2272,9143,29,NY,14520.45
123718,17350,5950,26,CA,25858.600000000002
107064,17273,1360,67,TX,23663.750000000004
51281,3400,5127,28,CA,9484.45
84189,15371,21946,50,FL,13656.95
78511,4542,14252,36,FL,12820.5
38605,3523,8730,59,WA,6066.950000000001
130318,18147,25395,51,CA,22436.9
31381,3291,22161,24,FL,1229.6000000000004
96634,2488,27738,48,TX,12765.5
49810,10892,3925,69,WA,10614.55
148343,1558,8463,19,NY,27786.550000000003
54322,4690,24385,36,CA,5471.6500000000015
71869,6121,17412,55,FL,10938.95
62955,18660,28241,49,TX,8329.75
91388,12198,22402,27,CA,14506.800000000003
140252,4439,1242,58,TX,28405.75
40207,17487,25717,25,WA,4235.200000000001
117329,7520,8784,43,FL,22397.800000000003
97628,5409,23503,47,FL,14461.2
58220,9670,9797,28,WA,10645.25
114050,12106,20594,58,TX,19477.4
133546,11934,6406,37,CA,26897.8
104085,7869,19761,37,TX,17057.1
52031,2956,13965,26,CA,7358.35
100721,10766,13733,25,WA,18325.850000000002
110807,19768,20455,32,NY,20012.850000000002
101312,10086,28878,51,CA,14555.800000000003
89766,10435,28270,41,FL,12450.95
42449,16412,26926,50,FL,4220.1
119833,10255,28783,58,FL,18309.100000000002
86699,9638,17824,58,TX,14329.5
136127,7756,3626,62,TX,27482.300000000003
111253,11856,10074,57,TX,21510.500000000004
135659,15764,28287,44,FL,22424.65
134769,3602,16568,38,CA,23352.100000000002
141041,5062,21380,22,FL,23622.5
146185,11877,24796,52,CA,24819.55
76092,7244,8031,38,TX,14297.250000000002
93671,6372,21947,21,NY,14203.25
40350,7105,3188,66,TX,8338.75
126158,19965,25669,65,WA,21809.100000000002
130859,19146,2945,33,CA,28307.450000000004
98487,12229,6765,48,NY,19840.5
47622,16956,18858,43,TX,7353.299999999999
100263,7705,23171,69,NY,15415.600000000002
83117,13894,10807,52,FL,16005.75
133990,12280,10204,23,CA,26089.0
88394,614,27066,50,WA,11004.399999999998
132005,4050,25176,38,FL,20714.5
131084,16709,9352,33,NY,26385.15
53782,15722,4599,64,TX,11964.95
146276,15210,22658,56,CA,25872.2
58454,16742,4313,51,WA,13123.85
97904,3777,27311,59,TX,13319.599999999999
45592,5906,2218,32,WA,9449.8
52173,1721,13786,23,CA,7246.25
63204,17733,29283,19,NY,7980.0
65596,3896,17536,41,WA,9319.6
64324,6941,56,66,CA,13891.95
141668,13464,25780,45,WA,23908.2
91202,5246,12533,18,TX,15894.050000000003
119400,8384,143,18,WA,25101.85
143365,18961,7218,45,TX,29712.65
60750,15369,8559,53,TX,12315.6
106112,16475,26058,37,CA,17179.15
46566,13644,22745,65,FL,5673.550000000001
37190,11108,615,25,WA,8950.45
118607,8128,8062,18,NY,22925.100000000002
68333,17459,28214,43,TX,9231.95
110905,18897,11520,68,FL,22135.55
119571,8168,5977,60,TX,23645.15
31589,6861,11419,66,FL,4492.2
55235,8990,9780,42,FL,9950.5
30159,13750,10681,27,NY,5424.05
42145,16988,6984,29,FL,9231.2
110909,2979,27579,58,NY,15733.900000000001
61921,7065,25274,24,CA,7125.450000000001
134859,4916,4971,29,TX,26466.450000000004
46237,597,22165,64,NY,3795.699999999999
137507,5622,27399,57,TX,21494.95
38244,18261,944,34,WA,10151.95
44743,12164,28457,22,CA,3658.9500000000007
127102,1699,9114,31,WA,23396.75
76101,17100,7078,51,WA,16015.7
141645,13429,18130,65,FL,25810.85
114227,13796,12312,34,FL,21836.800000000003
129532,4086,27429,52,WA,19662.050000000003
86378,665,5783,18,FL,15929.600000000002
101126,14605,9751,67,TX,19978.2
86071,17463,6907,67,FL,18106.9
101121,8419,25659,53,WA,15072.3
104763,15184,28114,32,FL,16201.7
123814,1069,25009,36,FL,18670.9
134350,5263,19310,68,NY,22831.95
42237,16109,17473,59,NY,6495.5
45649,7951,2957,22,WA,9583.2
67713,12919,18996,36,TX,10731.45
103463,1363,6047,60,CA,19385.300000000003
75409,4508,6249,56,CA,14195.750000000002
78766,1755,28767,22,WA,8824.7
76154,519,16347,69,TX,11221.900000000001
37016,11736,3759,29,TX,8223.85
109563,10514,24102,36,TX,17464.2
78688,14688,4263,64,NY,16875.05
119678,7233,10281,29,WA,22450.300000000003
142056,1102,1902,53,CA,28101.0
84238,597,2567,29,TX,16295.400000000001
88608,13947,10190,35,WA,17266.15
119081,19657,8075,66,CA,24746.0
146572,12241,27690,68,NY,24228.050000000003
61897,5781,2994,65,FL,12498.050000000001
80961,10797,5229,60,CA,16504.5
98703,6256,2010,51,CA,20176.500000000004
74757,10380,7377,65,CA,14664.150000000001
56917,8780,13036,50,FL,9441.400000000001
52736,6554,26467,66,TX,4913.550000000001
57990,12664,17214,35,FL,9194.1
92551,9599,48,46,CA,19938.05
88161,15511,4210,62,NY,18906.350000000002
109623,4846,17562,22,CA,18261.000000000004
52440,6605,22152,42,NY,5940.75
65205,10251,14838,41,WA,10869.15
110811,16043,16038,46,NY,20559.15
85103,12764,7878,55,CA,16965.7
100812,2986,27609,50,FL,13708.050000000003
71627,400,16454,27,CA,10271.900000000001
136122,19239,15347,54,CA,26273.5
133032,10416,24070,50,WA,22151.300000000003
49008,3412,7879,40,TX,8343.65
101274,16440,21839,28,CA,17261.050000000003
62402,1875,24642,41,WA,6601.1500000000015
83384,4298,21996,41,FL,11822.5
35793,3768,22153,24,WA,2185.55
132827,5752,18161,67,WA,22887.95
35571,12489,13254,38,NY,5674.050000000001
126867,1353,7380,37,TX,23731.350000000002
46209,6597,2228,27,TX,9674.35
143550,14691,26365,42,FL,24322.4
120930,4311,25188,64,WA,18535.65
73148,15307,26462,53,FL,10310.150000000001
121218,10794,9814,65,FL,23409.2
32224,2934,8888,64,TX,4662.900000000001
136693,16406,23130,32,TX,24017.000000000004
78695,10394,6391,61,TX,15700.349999999999
139988,17593,9429,57,CA,28279.300000000003
138944,8940,18790,57,WA,24432.300000000003
62441,17188,24824,67,FL,8860.400000000001
136966,8325,637,23,WA,28482.7
69129,10629,24474,54,FL,9301.650000000001
130252,5141,17333,19,FL,22488.300000000003
92368,3671,10096,29,FL,16500.250000000004
140395,7292,3587,21,FL,28276.05
122122,15438,1111,40,NY,26462.350000000002
74760,12231,8367,30,NY,14694.900000000001
53478,18482,722,34,CA,13287.4
101854,14511,20226,48,TX,17490.950000000004
124230,11109,20058,33,FL,21497.85
115716,8444,4866,58,WA,23193.3
42180,15605,10139,43,NY,8242.0
128538,13026,17086,45,TX,23390.000000000004
45372,9321,2128,18,CA,9940.55
59796,19648,9118,64,TX,12626.900000000001
88272,5435,20617,29,FL,13315.400000000001
148295,8493,28080,54,TX,23912.95
119963,6691,2517,67,FL,24367.000000000004
128826,2763,26973,37,NY,19436.4
123635,3241,17533,19,NY,20829.9
141022,3057,14228,53,FL,25105.95
84040,16934,14179,32,WA,15803.349999999999
105357,5574,27956,55,NY,14918.5
101368,5411,18262,39,WA,16519.750000000004
108356,1587,25829,61,FL,15452.0
46211,10014,9675,67,FL,8325.550000000001
135426,5920,309,49,NY,27895.95
35842,11688,29715,37,WA,1492.8500000000004
93115,4409,3952,53,FL,18296.35
96852,5783,24112,50,NY,14209.850000000002
75968,712,19433,32,FL,10442.15
47508,5406,22150,67,TX,4775.0
52005,12041,26140,63,TX,5672.15
84575,2433,13871,20,NY,13812.2
110742,3301,9692,46,FL,20220.550000000003
48971,16654,22796,64,NY,6593.300000000001
55599,11586,21249,44,CA,7545.450000000001
117592,17463,15,22,NY,26134.100000000002
96914,5322,16989,48,NY,15933.849999999999
148062,13932,25957,39,TX,25212.95
97055,5257,16005,52,TX,16198.3
117697,13733,21292,24,FL,20276.350000000002
136239,13368,24390,23,NY,23155.500000000004
134397,9777,27959,43,NY,21356.2
35355,11249,14278,18,FL,5188.85
84120,12881,14817,36,WA,15051.900000000001
104619,9587,25470,24,FL,15994.350000000002
68342,8791,9759,53,TX,12547.300000000001
115992,8705,15664,29,TX,20588.15
108860,9258,6412,37,NY,21557.7
32257,7833,24989,40,TX,1379.1000000000004
57364,19270,20504,42,FL,9237.300000000001
54972,14245,10196,47,NY,10582.150000000001
141715,19037,8507,46,FL,29071.8
56654,15754,21050,48,FL,8431.400000000001
110769,9280,4820,35,NY,22340.800000000003
111423,12577,7835,58,WA,22212.4
59320,2514,27631,36,TX,5333.35
50808,3969,1849,21,CA,10294.7
82389,19668,13587,18,CA,16031.25
125690,4566,1953,58,CA,25334.65
148581,2196,24964,32,TX,23804.600000000002
64773,17173,19153,25,WA,10742.3
81168,19859,12731,32,FL,16029.7
57747,11345,19430,32,NY,8393.650000000001
106396,1309,23978,67,WA,15481.05
138374,864,6840,56,CA,26094.4
137692,12055,5066,39,TX,28080.15
113692,5389,2415,35,TX,22943.0
87505,19747,2389,33,NY,19865.8
115896,11716,22308,19,FL,19359.600000000002
48135,11978,16211,53,WA,7370.950000000001
120887,3003,24879,37,WA,18408.100000000002
126035,14174,763,33,WA,27142.35
77377,13772,23925,20,FL,11559.95
53554,17615,26549,47,FL,6715.800000000001
92491,7959,17199,19,FL,15392.3
85621,11980,6255,52,NY,17357.45
144667,19095,17261,43,TX,27482.4
88283,6581,7173,22,CA,16850.500000000004
115140,16805,23457,19,FL,19684.5
46923,9965,21182,68,TX,5583.85
77591,11760,23373,37,FL,11438.95
92261,14922,21423,51,CA,15334.75
146149,946,10518,51,FL,26742.200000000004
84336,18218,27005,37,TX,12848.650000000001
104083,1564,10252,67,NY,18488.2
90948,7332,28974,42,CA,12045.900000000001
139819,4944,26155,37,TX,22166.65
63002,16057,12447,42,WA,11897.2
110098,13877,26777,31,WA,17406.9
146236,10139,15089,64,WA,26995.8
103016,1308,22708,61,NY,15122.400000000001
56672,19370,28173,60,FL,7196.6500000000015
34213,16770,9395,60,FL,7009.35
40293,3258,27000,56,FL,1797.300000000001
129977,4811,12067,29,NY,23700.300000000003
85860,6697,19207,65,WA,13374.8
92507,15775,5287,22,FL,19545.9
87134,11039,19669,19,NY,14165.399999999998
32100,1439,13461,33,NY,3270.6000000000004
140153,11634,26639,47,TX,23115.95
91997,55,13402,64,FL,15057.150000000001
58172,19708,29815,60,WA,7136.850000000002
50132,105,26555,55,CA,3403.4000000000015
147861,3201,28924,62,NY,22821.350000000002
48199,15184,27707,68,TX,4990.6500000000015
66609,669,7433,59,CA,11563.900000000001
72965,12663,22558,41,NY,10852.95
38016,966,11284,68,TX,4927.1
69779,16691,4826,47,FL,15252.95
132797,18522,3664,54,TX,28421.7
61881,11656,10528,56,NY,11492.6
112594,15893,28190,28,FL,17855.250000000004
54472,13089,497,31,WA,12733.500000000002
136882,16493,28393,40,TX,22752.100000000002
130462,3632,7641,33,CA,24726.95
81813,5684,4643,67,FL,16054.45
130368,13266,5056,38,FL,26799.500000000004
66021,18299,131,21,WA,15916.300000000001
84131,16940,5443,50,TX,18006.45
54087,104,17241,64,CA,6522.750000000002
42828,2047,13443,31,WA,5511.9
91610,16529,8712,36,TX,18623.35
126664,17257,8221,22,CA,25866.100000000002
31401,16682,15660,53,CA,4867.5
115179,19622,6147,48,NY,24442.350000000002
45193,8837,11588,62,CA,7467.15
122389,15407,4604,35,TX,25637.850000000002
74864,6382,9452,61,WA,13567.1
50307,18895,17942,48,WA,8410.150000000001
132518,783,16399,47,NY,22521.300000000003
49611,370,3605,38,TX,9076.45
73791,15908,13284,64,CA,13823.400000000001
41950,486,1607,47,NY,8061.15
106240,14500,22319,58,FL,17843.25
138647,3196,11709,21,TX,25281.550000000003
107403,9552,2016,22,NY,22409.4
32745,2261,3574,58,WA,5994.65
85243,10813,13541,62,NY,15285.300000000003
33866,9148,7274,27,FL,6326.900000000001
62245,8572,9935,44,TX,11251.05
74724,15008,15748,33,NY,13259.0
101354,13085,20175,47,CA,17189.800000000003
81374,16622,6406,30,TX,17166.600000000002
144397,6843,11826,53,NY,26949.350000000002
147480,1105,17472,38,NY,25293.75
60116,17770,1361,62,TX,14348.45
111029,10441,27948,57,WA,16784.950000000004
123574,9719,4473,62,CA,25054.4
50447,18051,21678,32,TX,7377.550000000001
60431,2691,23490,37,CA,6617.35
47908,11864,7319,37,CA,9531.45
59336,1996,8667,62,TX,9999.85
70992,1425,9481,22,NY,12041.900000000001
85350,16378,8520,49,WA,17396.7
99561,6849,28620,23,CA,13784.55
147254,3247,26415,47,CA,23334.100000000002
81955,18976,17570,43,NY,14844.900000000001
91240,1490,29109,54,TX,11194.25
50093,17608,19798,30,WA,7710.299999999999
36155,18971,21870,46,CA,4609.15
76607,19448,3536,22,CA,17354.600000000002
63487,14310,1773,42,TX,14400.650000000001
143194,17216,29894,30,NY,23747.700000000004
85668,15401,10255,41,FL,16880.000000000004
50963,12884,26420,48,NY,5520.200000000001
80124,18824,21799,37,CA,13398.650000000001
82870,4795,29539,25,CA,9908.5
86547,1646,2558,26,WA,16916.800000000003
94110,16142,22291,38,NY,15670.55
83554,14306,5079,68,FL,17586.95
50936,16824,25838,37,WA,6251.300000000001
146895,5956,23108,32,FL,24495.4
34426,13928,21804,43,WA,3523.4000000000015
118839,9721,14341,59,NY,21640.700000000004
140816,11157,19675,28,CA,24918.0
57606,2367,25594,54,FL,5477.75
77832,6696,9981,58,NY,14075.550000000003
58151,5190,3524,28,FL,11527.7
109303,4663,19888,44,NY,17588.050000000003
41308,7062,8998,47,WA,7071.4
139781,4331,22373,36,NY,23012.600000000002
92522,19418,13697,51,WA,17992.850000000002
75671,11880,19050,55,CA,12153.7
120306,16246,13606,40,WA,23096.600000000002
124108,3262,13429,18,TX,21953.65
136984,13320,24980,20,CA,23149.800000000003
